Source IP,Destination IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,prediction,description,confidence,timestamp
192.168.100.23,216.58.205.195,80,205828,4,3,433.0,1102.0,433.0,0.0,108.25,216.5,1102.0,0.0,367.3333333333333,636.2399966469676,7457.683114056396,34.00897837028975,34304.66666666667,46366.91849871702,118500.0,14.0,205828.0,68609.33333333334,81296.90055797536,158575.0,414.0,159307.0,79653.5,54937.247150726434,118500.0,40807.0,0,0,136,104,19.43370192587986,14.575276444409894,0.0,1102.0,191.875,397.7373280732613,158194.98214285713,0,2,0,2,6,0,0,0,0.0,219.28571428571428,108.25,367.3333333333333,0,0,61,0,157,64240,1050,1,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.6865745358213289,2025-06-15 17:17:09
192.168.100.23,34.117.14.220,443,2746162,5,0,6785.0,0.0,1357.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,2470.720955282318,1.820722885248576,686540.5,365433.5050744526,1202279.0,339556.0,2746162.0,686540.5,365433.5050744526,1202279.0,339556.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,1.820722885248576,0.0,1357.0,1357.0,1357.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1628.4,1357.0,0.0,0,1,1357,0,0,0,0,4,8,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.37065372572821714,2025-06-15 17:17:10
192.168.100.23,34.110.207.168,443,2178419,4,0,5428.0,0.0,1357.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,2491.715321983512,1.836194047150709,726139.6666666666,443992.59886887,1205221.0,328516.0,2178419.0,726139.6666666666,443992.59886887,1205221.0,328516.0,0.0,0.0,0.0,0.0,0.0,0,0,32,0,1.836194047150709,0.0,1357.0,1357.0,1357.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1696.25,1357.0,0.0,0,1,1357,0,0,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.37065372572821714,2025-06-15 17:17:11
192.168.100.23,151.101.193.229,443,4716103,5,0,6785.0,0.0,1357.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,1438.6878318815343,1.0601973705832972,1179025.75,991597.9112538088,2558401.0,333128.0,4716103.0,1179025.75,991597.9112538088,2558401.0,333128.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,1.0601973705832972,0.0,1357.0,1357.0,1357.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1628.4,1357.0,0.0,0,1,1357,0,0,0,0,4,8,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.37065372572821714,2025-06-15 17:17:12
192.168.100.23,34.110.207.168,443,2221499,4,0,5428.0,0.0,1357.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,2443.395202968806,1.8005860007139325,740499.6666666667,524750.8430344189,1321159.0,300205.0,2221499.0,740499.6666666667,524750.8430344189,1321159.0,300205.0,0.0,0.0,0.0,0.0,0.0,0,0,32,0,1.8005860007139325,0.0,1357.0,1357.0,1357.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1696.25,1357.0,0.0,0,1,1357,0,0,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.37065372572821714,2025-06-15 17:17:13
192.168.100.23,34.117.14.220,443,6157,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.25028422933246,3078.5,4318.3011127062455,6132.0,25.0,6157.0,6157.0,0.0,6157.0,6157.0,0.0,0.0,0.0,0.0,0.0,0,0,40,32,324.83352281955496,162.41676140977748,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1048,0,20,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.6222778132695469,2025-06-15 17:17:14
192.168.100.23,34.160.144.191,443,3712692,17,21,917.0,14933.0,252.0,0.0,53.94117647058823,79.43194460372611,2800.0,0.0,711.0952380952382,979.4571917527536,4269.139481540617,10.235160902116307,100343.02702702704,542945.7223338098,3311788.0,1.0,3674475.0,229654.6875,832591.2642295111,3350619.0,181.0,3675429.0,183771.45,747653.1454767734,3356687.0,1.0,0,0,552,680,4.578887771999401,5.656273130116907,0.0,2800.0,406.4102564102564,786.6371703566865,618798.0377867747,0,2,0,23,37,0,0,0,1.0,417.10526315789474,53.94117647058823,711.0952380952381,0,0,24,0,392,64240,1050,8,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.42046060737639185,2025-06-15 17:17:15
192.168.100.23,34.107.141.31,443,2186269,4,0,5428.0,0.0,1357.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,2482.768588860749,1.8296010234788127,728756.3333333334,441403.83667717857,1206303.0,335713.0,2186269.0,728756.3333333334,441403.83667717857,1206303.0,335713.0,0.0,0.0,0.0,0.0,0.0,0,0,32,0,1.8296010234788127,0.0,1357.0,1357.0,1357.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1696.25,1357.0,0.0,0,1,1357,0,0,0,0,3,8,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.37065372572821714,2025-06-15 17:17:16
192.168.100.23,104.26.8.123,443,201409,7,6,853.0,3730.0,666.0,0.0,121.85714285714286,242.601476068214,3187.0,0.0,621.6666666666666,1272.8909877388032,22754.6931865011,64.54527851287678,16784.083333333336,22328.40393456621,69828.0,47.0,131581.0,21930.166666666664,16241.859812431168,36768.0,1059.0,172613.0,34522.6,33461.89345808154,70429.0,454.0,0,0,232,200,34.75514996847211,29.79012854440467,0.0,3187.0,327.3571428571429,849.2926112715448,721297.9395604394,0,2,0,7,12,0,0,0,0.0,352.53846153846155,121.85714285714286,621.6666666666666,0,0,65,0,286,64240,16,4,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.5395508772736763,2025-06-15 17:17:17
192.168.100.23,34.107.141.31,443,375650,14,12,1975.0,4088.0,1075.0,0.0,141.07142857142858,321.8130045385206,2800.0,0.0,340.66666666666663,795.6243212761037,16140.023958471982,69.21336350326102,15025.999999999998,17417.49355772332,59104.0,0.0,339778.0,26136.76923076923,27448.057205546887,78585.0,86.0,316546.0,28776.90909090909,31750.17988123704,97494.0,0.0,0,0,456,392,37.268734194063626,31.944629309197392,0.0,2800.0,224.55555555555543,575.7706095936079,331511.7948717949,0,2,0,13,25,0,0,0,0.0,233.19230769230768,141.07142857142858,340.6666666666667,0,0,75,0,157,64240,1044,6,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.46671803874420503,2025-06-15 17:17:18
192.168.100.23,34.36.137.203,443,1334138,14,12,1327.0,6540.0,667.0,0.0,94.78571428571428,181.5680328401741,2800.0,0.0,545.0,906.341095735034,5896.691346772223,19.48823884785532,53365.52,226573.17143697749,1139410.0,0.0,1299647.0,99972.84615384613,312795.33378495433,1139410.0,155.0,1301426.0,118311.45454545456,350279.3464411979,1173317.0,0.0,0,0,456,392,10.493667071922095,8.994571775933224,0.0,2800.0,291.37037037037044,646.363683537381,417786.0113960116,0,2,0,14,25,0,0,0,0.0,302.5769230769231,94.78571428571428,545.0,0,0,51,0,251,64240,1047,7,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.4567210522883125,2025-06-15 17:17:19
192.168.100.23,151.101.193.229,443,79604,6,4,664.0,5062.0,664.0,0.0,110.66666666666669,271.07686486800503,2752.0,0.0,1265.5,1472.3725751317158,71931.0587407668,125.62182804884178,8844.888888888889,12740.633034159297,31202.0,1.0,79604.0,15920.8,14691.551694766622,33211.0,837.0,36912.0,12304.0,21308.555065982306,36909.0,1.0,0,0,200,136,75.37309682930507,50.24873121953671,0.0,2752.0,520.5454545454545,1018.3249347468974,1036985.6727272728,0,2,1,3,9,0,0,0,0.0,572.6,110.66666666666669,1265.5,0,0,66,0,506,64240,273,1,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.5916108653981651,2025-06-15 17:17:20
192.168.100.23,34.36.137.203,443,4577649,5,0,6785.0,0.0,1357.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,1482.2018900968596,1.092263736254134,1144412.25,949261.180852553,2445436.0,300416.0,4577649.0,1144412.25,949261.180852553,2445436.0,300416.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,1.092263736254134,0.0,1357.0,1357.0,1357.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1628.4,1357.0,0.0,0,1,1357,0,0,0,0,4,8,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.37065372572821714,2025-06-15 17:17:21
192.168.100.23,34.107.243.93,443,173753,8,7,860.0,3728.0,673.0,0.0,107.5,231.14621223063864,2800.0,0.0,532.5714285714286,1025.938571446143,26405.299476843567,86.32944467145892,12410.928571428572,16944.98925012386,40403.0,1.0,133986.0,19140.857142857145,19669.19117493626,43952.0,171.0,141117.0,23519.5,24055.970849250712,54445.0,1.0,0,0,264,232,46.04237049144476,40.28707418001416,0.0,2800.0,286.75000000000006,704.819929722006,496771.1333333334,0,2,0,8,14,0,0,0,0.0,305.8666666666667,107.5,532.5714285714286,0,0,57,0,248,64240,1048,4,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.4957698713621797,2025-06-15 17:17:22
192.168.100.23,34.107.243.93,443,609831,10,8,2115.0,4109.0,1246.0,0.0,211.5,412.26508462395896,2800.0,0.0,513.625,966.5718416134416,10206.10628190433,29.51637420859221,35872.41176470588,50454.13568908254,142825.0,1.0,609831.0,67759.0,83378.25899177794,210793.0,160.0,574269.0,82038.42857142857,82963.65834680697,217694.0,1.0,0,0,328,264,16.39798567144012,13.118388537152097,0.0,2800.0,327.5789473684211,690.7502616551138,477135.92397660826,0,2,0,8,17,0,0,0,0.0,345.77777777777777,211.5,513.625,0,0,117,0,228,64240,1044,4,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.6033270226421176,2025-06-15 17:17:23
192.168.100.23,151.101.193.229,443,272,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11029.411764705885,136.0,76.36753236814714,190.0,82.0,272.0,136.0,76.36753236814714,190.0,82.0,0.0,0.0,0.0,0.0,0.0,0,0,60,0,11029.411764705885,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,DoS,Attaque par déni de service,0.44421910866946995,2025-06-15 17:17:24
192.168.100.23,34.117.14.220,443,835236,21,23,3517.0,6183.0,1320.0,0.0,167.47619047619045,357.4702252003122,2800.0,0.0,268.8260869565217,622.5080249335901,11613.484093118592,52.67972165950702,19424.093023255817,41117.81459347665,213888.0,1.0,800023.0,40001.15,61487.089810767335,213888.0,149.0,803855.0,36538.86363636364,59446.0257522942,244553.0,1.0,0,0,692,744,25.142594428401075,27.53712723110594,0.0,2800.0,215.55555555555551,505.4550854767846,255484.8434343436,0,2,0,24,43,0,0,0,1.0,220.45454545454547,167.47619047619048,268.8260869565217,0,0,79,0,140,64240,1040,10,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.4600893272539921,2025-06-15 17:17:25
192.168.100.23,151.101.193.229,443,252814,21,36,1150.0,77628.0,664.0,0.0,54.761904761904745,155.05512076739186,2752.0,0.0,2156.333333333333,1097.5112885849642,311604.5788603479,225.46219750488504,4514.535714285713,12165.727562541171,49020.0,0.0,252814.0,12640.699999999995,21848.020209235387,77691.0,118.0,211995.0,6056.999999999999,16377.382447251131,62311.0,0.0,0,0,680,1160,83.0650201333787,142.39717737150633,0.0,2752.0,1358.2413793103449,1344.871405974783,1808679.0986085904,0,2,0,34,56,0,0,0,1.0,1382.0701754385964,54.76190476190476,2156.333333333333,0,0,20,0,1361,64240,275,5,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.42046060737639185,2025-06-15 17:17:26
192.168.100.23,34.149.100.209,443,4850917,70,100,2483.0,123535.0,247.0,0.0,35.471428571428575,61.107821418451145,2800.0,0.0,1235.3500000000004,1211.437032760446,25978.181032575903,35.044920372787246,28703.65088757397,117474.9421602834,1031422.0,0.0,4810447.0,69716.62318840578,189330.95631289648,1070408.0,75.0,4813423.0,48620.43434343433,161895.22119285958,1075022.0,0.0,0,0,2248,3208,14.43026132997122,20.61465904281603,0.0,2800.0,736.9473684210521,1099.1345540023103,1208096.7678018576,0,2,0,102,169,0,0,0,1.0,741.2823529411764,35.47142857142857,1235.35,0,0,14,0,726,64240,1050,24,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.3813164538196343,2025-06-15 17:17:27
192.168.100.23,216.58.205.195,80,138000,4,3,427.0,1102.0,427.0,0.0,106.75,213.5,1102.0,0.0,367.3333333333333,636.2399966469676,11079.710144927536,50.724637681159415,23000.0,24896.861223857115,51375.0,59.0,138000.0,46000.0,46466.18335951426,94030.0,1274.0,95305.0,47652.5,5264.409985933847,51375.0,43930.0,0,0,136,104,28.98550724637681,21.73913043478261,0.0,1102.0,191.125,397.22301670472217,157786.125,0,2,0,2,6,0,0,0,0.0,218.42857142857144,106.75,367.3333333333333,0,0,61,0,157,64240,1050,1,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.6865745358213289,2025-06-15 17:17:28
104.26.8.123,192.168.100.23,47392,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,32,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,16,532,0,32,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.422334602377181,2025-06-15 17:17:29
192.168.100.23,34.117.14.220,443,41741,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.87178074315422,20870.5,29478.57460088598,41715.0,26.0,41741.0,41741.0,0.0,41741.0,41741.0,0.0,0.0,0.0,0.0,0.0,0,0,60,40,47.91452049543614,23.95726024771807,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,64240,65535,0,20,0,0,0,0,0,0,0,0,BENIGN,Trafic normal,0.7458805272097939,2025-06-15 17:17:30
